gene_id,gene_name
ENSG00000151500,THYN1
ENSG00000151498,ACAD8
ENSG00000109956,B3GAT1
ENSG00000261799,AC007406.5
ENSG00000073614,KDM5A
ENSG00000120647,CCDC77
ENSG00000139044,B4GALNT3
ENSG00000171840,NINJ2
ENSG00000177406,AC021054.1
ENSG00000060237,WNK1
ENSG00000002016,RAD52
ENSG00000082805,ERC1
ENSG00000111186,WNT5B
ENSG00000171823,FBXL14
ENSG00000006831,ADIPOR2
ENSG00000151062,CACNA2D4
ENSG00000151065,DCP1B
ENSG00000151067,CACNA1C
ENSG00000246627,CACNA1C-AS1
ENSG00000004478,FKBP4
ENSG00000258325,ITFG2-AS1
ENSG00000111203,ITFG2
ENSG00000283297,TEX52
ENSG00000111206,FOXM1
ENSG00000078246,TULP3
ENSG00000011105,TSPAN9
ENSG00000130038,CRACR2A
ENSG00000111224,PARP11
ENSG00000255920,CCND2-AS1
ENSG00000118971,CCND2
ENSG00000078237,TIGAR
ENSG00000047621,C12orf4
ENSG00000111247,RAD51AP1
ENSG00000010219,DYRK4
ENSG00000139180,NDUFA9
ENSG00000130035,GALNT8
ENSG00000067182,TNFRSF1A
ENSG00000111321,LTBR
ENSG00000139193,CD27
ENSG00000139192,TAPBPL
ENSG00000139190,VAMP1
ENSG00000111639,MRPL51
ENSG00000010292,NCAPD2
ENSG00000111640,GAPDH
ENSG00000010295,IFFO1
ENSG00000111641,NOP2
ENSG00000111642,CHD4
ENSG00000247853,AC006064.2
ENSG00000184574,LPAR5
ENSG00000111653,ING4
ENSG00000126746,ZNF384
ENSG00000111652,COPS7A
ENSG00000089693,MLF2
ENSG00000159335,PTMS
ENSG00000089692,LAG3
ENSG00000010610,CD4
ENSG00000111665,CDCA3
ENSG00000111667,USP5
ENSG00000111669,TPI1
ENSG00000010626,LRRC23
ENSG00000111674,ENO2
ENSG00000111676,ATN1
ENSG00000111678,C12orf57
ENSG00000111679,PTPN6
ENSG00000215021,PHB2
ENSG00000126749,EMG1
ENSG00000111684,LPCAT3
ENSG00000182326,C1S
ENSG00000139178,C1RL
ENSG00000205885,C1RL-AS1
ENSG00000139194,RBP5
ENSG00000139182,CLSTN3
ENSG00000139197,PEX5
ENSG00000177575,CD163
ENSG00000198178,CLEC4C
ENSG00000173262,SLC2A14
ENSG00000059804,SLC2A3
ENSG00000065970,FOXJ2
ENSG00000171860,C3AR1
ENSG00000089818,NECAP1
ENSG00000111729,CLEC4A
ENSG00000286895,AC092745.5
ENSG00000226091,LINC00937
ENSG00000205846,CLEC6A
ENSG00000166527,CLEC4D
ENSG00000166523,CLEC4E
ENSG00000166532,RIMKLB
ENSG00000282022,AC006581.2
ENSG00000111752,PHC1
ENSG00000003056,M6PR
ENSG00000139187,KLRG1
ENSG00000214851,LINC00612
ENSG00000245105,A2M-AS1
ENSG00000175899,A2M
ENSG00000126838,PZP
ENSG00000256427,AC010175.1
ENSG00000260423,LINC02367
ENSG00000284634,AC092821.3
ENSG00000111796,KLRB1
ENSG00000257027,AC010186.3
ENSG00000069493,CLEC2D
ENSG00000256582,LINC02390
ENSG00000184293,CLECL1
ENSG00000110848,CD69
ENSG00000150045,KLRF1
ENSG00000110852,CLEC2B
ENSG00000172322,CLEC12A
ENSG00000172243,CLEC7A
ENSG00000173391,OLR1
ENSG00000139112,GABARAPL1
ENSG00000134539,KLRD1
ENSG00000245648,AC022075.1
ENSG00000213809,KLRK1
ENSG00000183542,KLRC4
ENSG00000205810,KLRC3
ENSG00000205809,KLRC2
ENSG00000134545,KLRC1
ENSG00000256039,LINC02446
ENSG00000111196,MAGOHB
ENSG00000060140,STYK1
ENSG00000060138,YBX3
ENSG00000231887,PRH1
ENSG00000212127,TAS2R14
ENSG00000256188,TAS2R30
ENSG00000256537,SMIM10L1
ENSG00000275119,AC244131.2
ENSG00000247157,LINC01252
ENSG00000139083,ETV6
ENSG00000121380,BCL2L14
ENSG00000070018,LRP6
ENSG00000165714,BORCS5
ENSG00000111266,DUSP16
ENSG00000255670,AC007619.1
ENSG00000111269,CREBL2
ENSG00000183150,GPR19
ENSG00000111276,CDKN1B
ENSG00000275560,AC008115.3
ENSG00000178878,APOLD1
ENSG00000213782,DDX47
ENSG00000013583,HEBP1
ENSG00000255621,AC023790.2
ENSG00000084444,FAM234B
ENSG00000134531,EMP1
ENSG00000171681,ATF7IP
ENSG00000121316,PLBD1
ENSG00000214772,AC010168.1
ENSG00000261324,AC010168.2
ENSG00000197837,HIST4H4
ENSG00000246705,H2AFJ
ENSG00000084463,WBP11
ENSG00000182993,C12orf60
ENSG00000111339,ART4
ENSG00000139055,ERP27
ENSG00000111348,ARHGDIB
ENSG00000151490,PTPRO
ENSG00000151491,EPS8
ENSG00000023734,STRAP
ENSG00000023697,DERA
ENSG00000008394,MGST1
ENSG00000052126,PLEKHA5
ENSG00000139154,AEBP2
ENSG00000255910,AC024901.1
ENSG00000121350,PYROXD1
ENSG00000004700,RECQL
ENSG00000111711,GOLT1B
ENSG00000111716,LDHB
ENSG00000111726,CMAS
ENSG00000111728,ST8SIA1
ENSG00000250166,AC053513.1
ENSG00000111731,C2CD5
ENSG00000139163,ETNK1
ENSG00000134532,SOX5
ENSG00000060982,BCAT1
ENSG00000118308,LRMP
ENSG00000118307,CASC1
ENSG00000205707,ETFRF1
ENSG00000133703,KRAS
ENSG00000278743,AC087239.1
ENSG00000123094,RASSF8
ENSG00000123096,SSPN
ENSG00000256234,AC022509.2
ENSG00000255968,AC024145.1
ENSG00000123104,ITPR2
ENSG00000234428,AC023051.1
ENSG00000064102,INTS13
ENSG00000111790,FGFR1OP2
ENSG00000064115,TM7SF3
ENSG00000152944,MED21
ENSG00000275764,AC092747.4
ENSG00000211455,STK38L
ENSG00000029153,ARNTL2
ENSG00000110841,PPFIBP1
ENSG00000061794,MRPS35
ENSG00000087448,KLHL42
ENSG00000123106,CCDC91
ENSG00000247934,AC022364.1
ENSG00000064763,FAR2
ENSG00000257176,AC009318.1
ENSG00000087502,ERGIC2
ENSG00000133704,IPO8
ENSG00000110888,CAPRIN2
ENSG00000245614,DDX11-AS1
ENSG00000013573,DDX11
ENSG00000139146,SINHCAF
ENSG00000170456,DENND5B
ENSG00000151743,AMN1
ENSG00000276900,AC023157.3
ENSG00000255760,LINC02422
ENSG00000174718,RESF1
ENSG00000276136,AC016957.2
ENSG00000151746,BICD1
ENSG00000276115,AC026356.2
ENSG00000139132,FGD4
ENSG00000087470,DNM1L
ENSG00000139131,YARS2
ENSG00000057294,PKP2
ENSG00000139133,ALG10
ENSG00000175548,ALG10B
ENSG00000139117,CPNE8
ENSG00000139116,KIF21A
ENSG00000173208,ABCD2
ENSG00000180116,C12orf40
ENSG00000151229,SLC2A13
ENSG00000188906,LRRK2
ENSG00000151233,GXYLT1
ENSG00000015153,YAF2
ENSG00000134283,PPHLN1
ENSG00000139168,ZCRB1
ENSG00000139174,PRICKLE1
ENSG00000129317,PUS7L
ENSG00000198001,IRAK4
ENSG00000151239,TWF1
ENSG00000139173,TMEM117
ENSG00000184613,NELL2
ENSG00000177119,ANO6
ENSG00000273015,AC008124.1
ENSG00000189079,ARID2
ENSG00000139218,SCAF11
ENSG00000111371,SLC38A1
ENSG00000134294,SLC38A2
ENSG00000257261,AC008014.1
ENSG00000139211,AMIGO2
ENSG00000179715,PCED1B
ENSG00000247774,PCED1B-AS1
ENSG00000257925,AC008083.2
ENSG00000258181,AC008083.3
ENSG00000005175,RPAP3
ENSG00000211584,SLC48A1
ENSG00000061273,HDAC7
ENSG00000111424,VDR
ENSG00000134291,TMEM106C
ENSG00000079387,SENP1
ENSG00000152556,PFKM
ENSG00000177981,ASB8
ENSG00000269514,AC024257.3
ENSG00000167528,ZNF641
ENSG00000257735,AC090115.1
ENSG00000139620,KANSL2
ENSG00000129315,CCNT1
ENSG00000167535,CACNB3
ENSG00000174243,DDX23
ENSG00000139537,CCDC65
ENSG00000134285,FKBP11
ENSG00000134287,ARF3
ENSG00000181929,PRKAG1
ENSG00000167548,KMT2D
ENSG00000167550,RHEBL1
ENSG00000139636,LMBR1L
ENSG00000123416,TUBA1B
ENSG00000258017,AC011603.2
ENSG00000167552,TUBA1A
ENSG00000167553,TUBA1C
ENSG00000135451,TROAP
ENSG00000123352,SPATS2
ENSG00000187778,MCRS1
ENSG00000110844,PRPF40B
ENSG00000161791,FMNL3
ENSG00000139644,TMBIM6
ENSG00000167566,NCKAP5L
ENSG00000186666,BCDIN3D
ENSG00000161800,RACGAP1
ENSG00000066117,SMARCD1
ENSG00000272368,AC074032.1
ENSG00000139624,CERS5
ENSG00000050405,LIMA1
ENSG00000161813,LARP4
ENSG00000066084,DIP2B
ENSG00000123268,ATF1
ENSG00000185432,METTL7A
ENSG00000110911,SLC11A2
ENSG00000050426,LETMD1
ENSG00000110925,CSRNP2
ENSG00000135457,TFCP2
ENSG00000184271,POU6F1
ENSG00000183283,DAZAP2
ENSG00000170545,SMAGP
ENSG00000110934,BIN2
ENSG00000139629,GALNT6
ENSG00000050438,SLC4A8
ENSG00000196876,SCN8A
ENSG00000260473,AC068987.2
ENSG00000135503,ACVR1B
ENSG00000161835,GRASP
ENSG00000123358,NR4A1
ENSG00000123395,ATG101
ENSG00000063046,EIF4B
ENSG00000257337,AC068888.1
ENSG00000167778,SPRYD3
ENSG00000139631,CSAD
ENSG00000139651,ZNF740
ENSG00000139626,ITGB7
ENSG00000172819,RARG
ENSG00000135476,ESPL1
ENSG00000123349,PFDN5
ENSG00000139637,C12orf10
ENSG00000094914,AAAS
ENSG00000185591,SP1
ENSG00000205352,PRR13
ENSG00000197111,PCBP2
ENSG00000139625,MAP3K12
ENSG00000139546,TARBP2
ENSG00000139574,NPFF
ENSG00000170653,ATF7
ENSG00000285692,AC023509.6
ENSG00000135390,ATP5MC2
ENSG00000012822,CALCOCO1
ENSG00000123415,SMUG1
ENSG00000094916,CBX5
ENSG00000258344,AC078778.1
ENSG00000135486,HNRNPA1
ENSG00000123405,NFE2
ENSG00000111481,COPZ1
ENSG00000161642,ZNF385A
ENSG00000161638,ITGA5
ENSG00000123338,NCKAP1L
ENSG00000123360,PDE1B
ENSG00000135426,TESPA1
ENSG00000135441,BLOC1S1
ENSG00000135437,RDH5
ENSG00000135404,CD63
ENSG00000135414,GDF11
ENSG00000205323,SARNP
ENSG00000123353,ORMDL2
ENSG00000135392,DNAJC14
ENSG00000170473,PYM1
ENSG00000065357,DGKA
ENSG00000123374,CDK2
ENSG00000111540,RAB5B
ENSG00000139531,SUOX
ENSG00000123411,IKZF4
ENSG00000197728,RPS26
ENSG00000170515,PA2G4
ENSG00000229117,RPL41
ENSG00000139641,ESYT1
ENSG00000135482,ZC3H10
ENSG00000196465,MYL6B
ENSG00000092841,MYL6
ENSG00000139613,SMARCC2
ENSG00000181852,RNF41
ENSG00000139579,NABP2
ENSG00000139645,ANKRD52
ENSG00000135469,COQ10A
ENSG00000062485,CS
ENSG00000257303,AC073896.2
ENSG00000257727,CNPY2
ENSG00000135473,PAN2
ENSG00000170581,STAT2
ENSG00000111602,TIMELESS
ENSG00000176422,SPRYD4
ENSG00000076067,RBMS2
ENSG00000076108,BAZ2A
ENSG00000110955,ATP5F1B
ENSG00000110958,PTGES3
ENSG00000196531,NACA
ENSG00000198056,PRIM1
ENSG00000166860,ZBTB39
ENSG00000166881,NEMP1
ENSG00000166888,STAT6
ENSG00000123384,LRP1
ENSG00000182199,SHMT2
ENSG00000185482,STAC3
ENSG00000179912,R3HDM2
ENSG00000123329,ARHGAP9
ENSG00000166986,MARS
ENSG00000175197,DDIT3
ENSG00000166987,MBD6
ENSG00000175203,DCTN2
ENSG00000166908,PIP4K2C
ENSG00000178498,DTX3
ENSG00000135506,OS9
ENSG00000257342,AC025165.2
ENSG00000135439,AGAP2
ENSG00000135452,TSPAN31
ENSG00000135446,CDK4
ENSG00000139266,MARCH9
ENSG00000037897,METTL1
ENSG00000123297,TSFM
ENSG00000135407,AVIL
ENSG00000175215,CTDSP2
ENSG00000166896,ATP23
ENSG00000257698,GIHCG
ENSG00000118596,SLC16A7
ENSG00000198673,TAFA2
ENSG00000135655,USP15
ENSG00000061987,MON2
ENSG00000257354,AC048341.1
ENSG00000111110,PPM1H
ENSG00000177990,DPY19L2
ENSG00000118600,RXYLT1
ENSG00000196935,SRGAP1
ENSG00000174206,C12orf66
ENSG00000184575,XPOT
ENSG00000183735,TBK1
ENSG00000153179,RASSF3
ENSG00000135677,GNS
ENSG00000111490,TBC1D30
ENSG00000174106,LEMD3
ENSG00000276853,AC026124.2
ENSG00000174099,MSRB3
ENSG00000149948,HMGA2
ENSG00000197301,HMGA2-AS1
ENSG00000139233,LLPH
ENSG00000155957,TMBIM4
ENSG00000090376,IRAK3
ENSG00000127311,HELB
ENSG00000155974,GRIP1
ENSG00000111530,CAND1
ENSG00000286563,AC078983.1
ENSG00000127334,DYRK2
ENSG00000255733,IFNG-AS1
ENSG00000111537,IFNG
ENSG00000111554,MDM1
ENSG00000251301,LINC02384
ENSG00000127314,RAP1B
ENSG00000111581,NUP107
ENSG00000175782,SLC35E3
ENSG00000135679,MDM2
ENSG00000135678,CPM
ENSG00000111605,CPSF6
ENSG00000090382,LYZ
ENSG00000127337,YEATS4
ENSG00000166225,FRS2
ENSG00000166226,CCT2
ENSG00000127325,BEST3
ENSG00000127328,RAB3IP
ENSG00000257815,AC025159.1
ENSG00000111596,CNOT2
ENSG00000135643,KCNMB4
ENSG00000133858,ZFC3H1
ENSG00000173451,THAP2
ENSG00000139291,TMEM19
ENSG00000080371,RAB21
ENSG00000121749,TBC1D15
ENSG00000253719,ATXN7L3B
ENSG00000180881,CAPS2
ENSG00000139278,GLIPR1
ENSG00000111615,KRR1
ENSG00000139289,PHLDA1
ENSG00000187109,NAP1L1
ENSG00000179941,BBS10
ENSG00000091039,OSBPL8
ENSG00000257526,AC107032.2
ENSG00000186908,ZDHHC17
ENSG00000165891,E2F7
ENSG00000067715,SYT1
ENSG00000177425,PAWR
ENSG00000258048,AC073569.2
ENSG00000058272,PPP1R12A
ENSG00000111052,LIN7A
ENSG00000133773,CCDC59
ENSG00000127720,METTL25
ENSG00000179104,TMTC2
ENSG00000133641,C12orf29
ENSG00000198707,CEP290
ENSG00000139324,TMTC3
ENSG00000139318,DUSP6
ENSG00000286608,AC010201.3
ENSG00000139323,POC1B
ENSG00000257594,GALNT4
ENSG00000270344,POC1B-AS1
ENSG00000258302,AC025034.1
ENSG00000070961,ATP2B1
ENSG00000271614,ATP2B1-AS1
ENSG00000258216,AC009522.1
ENSG00000257242,LINC01619
ENSG00000133639,BTG1
ENSG00000245904,AC025164.1
ENSG00000277851,LINC02391
ENSG00000205056,LINC02397
ENSG00000187510,C12orf74
ENSG00000102189,EEA1
ENSG00000257322,AC138123.1
ENSG00000257252,AC124947.1
ENSG00000173598,NUDT4
ENSG00000177889,UBE2N
ENSG00000198015,MRPL42
ENSG00000246985,SOCS2-AS1
ENSG00000120833,SOCS2
ENSG00000169372,CRADD
ENSG00000258274,AC012085.2
ENSG00000136040,PLXNC1
ENSG00000173588,CEP83
ENSG00000057704,TMCC3
ENSG00000184752,NDUFA12
ENSG00000120798,NR2C1
ENSG00000180263,FGD6
ENSG00000028203,VEZT
ENSG00000111142,METAP2
ENSG00000136014,USP44
ENSG00000139343,SNRPF
ENSG00000139344,AMDHD1
ENSG00000084110,HAL
ENSG00000111144,LTA4H
ENSG00000111145,ELK3
ENSG00000059758,CDK17
ENSG00000188596,CFAP54
ENSG00000139350,NEDD1
ENSG00000120802,TMPO
ENSG00000075415,SLC25A3
ENSG00000166130,IKBIP
ENSG00000120868,APAF1
ENSG00000185046,ANKS1B
ENSG00000111647,UHRF1BP1L
ENSG00000075089,ACTR6
ENSG00000166153,DEPDC4
ENSG00000136021,SCYL2
ENSG00000139354,GAS2L3
ENSG00000120800,UTP20
ENSG00000120805,ARL1
ENSG00000111666,CHPT1
ENSG00000139351,SYCP3
ENSG00000111670,GNPTAB
ENSG00000136048,DRAM1
ENSG00000120860,WASHC3
ENSG00000075188,NUP37
ENSG00000185480,PARPBP
ENSG00000281344,HELLPAR
ENSG00000179088,C12orf42
ENSG00000111696,NT5DC3
ENSG00000166598,HSP90B1
ENSG00000204954,C12orf73
ENSG00000139372,TDG
ENSG00000111727,HCFC2
ENSG00000120837,NFYB
ENSG00000198431,TXNRD1
ENSG00000255150,EID3
ENSG00000171310,CHST11
ENSG00000136052,SLC41A2
ENSG00000151131,C12orf45
ENSG00000136010,ALDH1L2
ENSG00000136051,WASHC4
ENSG00000136044,APPL2
ENSG00000235162,C12orf75
ENSG00000136026,CKAP4
ENSG00000166046,TCP11L2
ENSG00000013503,POLR3B
ENSG00000257545,AC079385.1
ENSG00000111785,RIC8B
ENSG00000151135,TMEM263
ENSG00000120832,MTERF2
ENSG00000008405,CRY1
ENSG00000151136,BTBD11
ENSG00000136045,PWP1
ENSG00000110851,PRDM4
ENSG00000258136,AC007622.2
ENSG00000174600,CMKLR1
ENSG00000198855,FICD
ENSG00000075856,SART3
ENSG00000136003,ISCU
ENSG00000110876,SELPLG
ENSG00000257221,AC007569.1
ENSG00000110880,CORO1C
ENSG00000084112,SSH1
ENSG00000135093,USP30
ENSG00000189046,ALKBH2
ENSG00000076248,UNG
ENSG00000076555,ACACB
ENSG00000174527,MYO1H
ENSG00000110906,KCTD10
ENSG00000151148,UBE3B
ENSG00000139428,MMAB
ENSG00000110921,MVK
ENSG00000139438,FAM222A
ENSG00000139433,GLTP
ENSG00000139437,TCHP
ENSG00000139436,GIT2
ENSG00000076513,ANKRD13A
ENSG00000174456,C12orf76
ENSG00000122970,IFT81
ENSG00000174437,ATP2A2
ENSG00000196510,ANAPC7
ENSG00000111229,ARPC3
ENSG00000111231,GPN3
ENSG00000204856,FAM216A
ENSG00000111237,VPS29
ENSG00000151164,RAD9B
ENSG00000196850,PPTC7
ENSG00000204852,TCTN1
ENSG00000122986,HVCN1
ENSG00000186298,PPP1CC
ENSG00000111249,CUX2
ENSG00000257595,LINC02356
ENSG00000111252,SH2B3
ENSG00000204842,ATXN2
ENSG00000089234,BRAP
ENSG00000111271,ACAD10
ENSG00000111275,ALDH2
ENSG00000234608,MAPKAPK5-AS1
ENSG00000089022,MAPKAPK5
ENSG00000198270,TMEM116
ENSG00000089248,ERP29
ENSG00000111300,NAA25
ENSG00000135148,TRAFD1
ENSG00000173064,HECTD4
ENSG00000089009,RPL6
ENSG00000179295,PTPN11
ENSG00000089127,OAS1
ENSG00000257452,AC004551.1
ENSG00000111331,OAS3
ENSG00000111335,OAS2
ENSG00000135144,DTX1
ENSG00000123064,DDX54
ENSG00000139405,RITA1
ENSG00000166578,IQCD
ENSG00000186815,TPCN1
ENSG00000089060,SLC8B1
ENSG00000151176,PLBD2
ENSG00000122965,RBM19
ENSG00000123066,MED13L
ENSG00000258337,AC130895.1
ENSG00000196668,LINC00173
ENSG00000258102,MAP1LC3B2
ENSG00000111412,C12orf49
ENSG00000135119,RNFT2
ENSG00000135116,HRK
ENSG00000174989,FBXW8
ENSG00000088992,TESC
ENSG00000135108,FBXO21
ENSG00000171435,KSR2
ENSG00000111445,RFC5
ENSG00000176871,WSB2
ENSG00000176834,VSIG10
ENSG00000089220,PEBP1
ENSG00000135090,TAOK3
ENSG00000111707,SUDS3
ENSG00000111725,PRKAB1
ENSG00000122966,CIT
ENSG00000135127,BICDL1
ENSG00000111737,RAB35
ENSG00000089154,GCN1
ENSG00000089157,RPLP0
ENSG00000255857,PXN-AS1
ENSG00000089159,PXN
ENSG00000111775,COX6A1
ENSG00000170855,TRIAP1
ENSG00000257218,GATC
ENSG00000111786,SRSF9
ENSG00000088986,DYNLL1
ENSG00000110871,COQ5
ENSG00000022840,RNF10
ENSG00000167272,POP5
ENSG00000110917,MLEC
ENSG00000175970,UNC119B
ENSG00000122971,ACADS
ENSG00000255946,AC069234.1
ENSG00000157837,SPPL3
ENSG00000157895,C12orf43
ENSG00000135114,OASL
ENSG00000089041,P2RX7
ENSG00000135124,P2RX4
ENSG00000110931,CAMKK2
ENSG00000089053,ANAPC5
ENSG00000170633,RNF34
ENSG00000089094,KDM2B
ENSG00000256742,KDM2B-DT
ENSG00000276045,ORAI1
ENSG00000139714,MORN3
ENSG00000188735,TMEM120B
ENSG00000139725,RHOF
ENSG00000212694,LINC01089
ENSG00000274292,AC084018.2
ENSG00000139718,SETD1B
ENSG00000110801,PSMD9
ENSG00000158023,WDR66
ENSG00000110987,BCL7A
ENSG00000175727,MLXIP
ENSG00000158113,LRRC43
ENSG00000184047,DIABLO
ENSG00000139719,VPS33A
ENSG00000130779,CLIP1
ENSG00000033030,ZCCHC8
ENSG00000111011,RSRC2
ENSG00000184445,KNTC1
ENSG00000139726,DENR
ENSG00000130783,CCDC62
ENSG00000130787,HIP1R
ENSG00000139722,VPS37B
ENSG00000150967,ABCB9
ENSG00000111325,OGFOD2
ENSG00000182196,ARL6IP4
ENSG00000090975,PITPNM2
ENSG00000051825,MPHOSPH9
ENSG00000130921,C12orf65
ENSG00000111328,CDK2AP1
ENSG00000139697,SBNO1
ENSG00000256092,SBNO1-AS1
ENSG00000183955,KMT5A
ENSG00000150977,RILPL2
ENSG00000184209,SNRNP35
ENSG00000188026,RILPL1
ENSG00000086598,TMED2
ENSG00000111364,DDX55
ENSG00000111361,EIF2B1
ENSG00000111358,GTF2H3
ENSG00000168778,TCTN2
ENSG00000185344,ATP6V0A2
ENSG00000197653,DNAH10
ENSG00000119242,CCDC92
ENSG00000179195,ZNF664
ENSG00000178882,RFLNA
ENSG00000196498,NCOR2
ENSG00000073060,SCARB1
ENSG00000150991,UBC
ENSG00000150990,DHX37
ENSG00000184992,BRI3BP
ENSG00000081760,AACS
ENSG00000256128,LINC00944
ENSG00000139370,SLC15A4
ENSG00000151948,GLT1D1
ENSG00000111450,STX2
ENSG00000132341,RAN
ENSG00000111452,ADGRD1
ENSG00000061936,SFSWAP
ENSG00000198598,MMP17
ENSG00000177169,ULK1
ENSG00000177192,PUS1
ENSG00000183495,EP400
ENSG00000185163,DDX51
ENSG00000184967,NOC4L
ENSG00000112787,FBRSL1
ENSG00000177084,POLE
ENSG00000176894,PXMP2
ENSG00000247077,PGAM5
ENSG00000176915,ANKLE2
ENSG00000090615,GOLGA3
ENSG00000072609,CHFR
ENSG00000196458,ZNF605
ENSG00000198393,ZNF26
ENSG00000198040,ZNF84
ENSG00000196387,ZNF140
ENSG00000214029,ZNF891
ENSG00000256223,ZNF10
ENSG00000090612,ZNF268
ENSG00000132958,TPTE2
ENSG00000196199,MPHOSPH8
ENSG00000121390,PSPC1
ENSG00000132950,ZMYM5
ENSG00000121741,ZMYM2
ENSG00000165475,CRYL1
ENSG00000032742,IFT88
ENSG00000150456,EEF1AKMT1
ENSG00000132953,XPO4
ENSG00000150457,LATS2
ENSG00000150459,SAP18
ENSG00000165480,SKA3
ENSG00000173141,MRPL57
ENSG00000224429,LINC00539
ENSG00000180776,ZDHHC20
ENSG00000165487,MICU2
ENSG00000102678,FGF9
ENSG00000276476,AL136962.1
ENSG00000151835,SACS
ENSG00000027001,MIPEP
ENSG00000182957,SPATA13
ENSG00000102699,PARP4
ENSG00000151849,CENPJ
ENSG00000139505,MTMR6
ENSG00000139496,NUP58
ENSG00000132932,ATP8A2
ENSG00000127870,RNF6
ENSG00000132964,CDK8
ENSG00000152484,USP12
ENSG00000275294,LINC02340
ENSG00000122026,RPL21
ENSG00000122034,GTF3A
ENSG00000122033,MTIF3
ENSG00000139517,LNX2
ENSG00000186184,POLR1D
ENSG00000122025,FLT3
ENSG00000152520,PAN3
ENSG00000102755,FLT1
ENSG00000132963,POMP
ENSG00000139508,SLC46A3
ENSG00000139514,SLC7A1
ENSG00000122042,UBL3
ENSG00000102781,KATNAL1
ENSG00000238121,LINC00426
ENSG00000189403,HMGB1
ENSG00000132952,USPL1
ENSG00000132965,ALOX5AP
ENSG00000120694,HSPH1
ENSG00000187676,B3GLCT
ENSG00000073910,FRY
ENSG00000139618,BRCA2
ENSG00000139597,N4BP2L1
ENSG00000244754,N4BP2L2
ENSG00000281026,N4BP2L2-IT2
ENSG00000083642,PDS5B
ENSG00000133121,STARD13
ENSG00000230490,AL139383.1
ENSG00000133119,RFC3
ENSG00000276672,AL161891.1
ENSG00000172915,NBEA
ENSG00000242715,CCDC169
ENSG00000133104,SPART
ENSG00000120664,SPART-AS1
ENSG00000133111,RFXAP
ENSG00000120697,ALG5
ENSG00000120699,EXOSC8
ENSG00000102710,SUPT20H
ENSG00000223685,LINC00571
ENSG00000120686,UFM1
ENSG00000120685,PROSER1
ENSG00000188811,NHLRC3
ENSG00000273507,AL354809.1
ENSG00000183722,LHFPL6
ENSG00000133103,COG6
ENSG00000215483,LINC00598
ENSG00000150907,FOXO1
ENSG00000102738,MRPS31
ENSG00000102743,SLC25A15
ENSG00000287837,AL590064.1
ENSG00000120690,ELF1
ENSG00000120688,WBP4
ENSG00000165572,KBTBD6
ENSG00000278390,AL354696.2
ENSG00000120696,KBTBD7
ENSG00000120662,MTRF1
ENSG00000172766,NAA16
ENSG00000102760,RGCC
ENSG00000102763,VWA8
ENSG00000102780,DGKH
ENSG00000023516,AKAP11
ENSG00000283554,LINC02341
ENSG00000133106,EPSTI1
ENSG00000120675,DNAJC15
ENSG00000151773,CCDC122
ENSG00000179630,LACC1
ENSG00000102804,TSC22D1
ENSG00000083635,NUFIP1
ENSG00000223732,AL359706.1
ENSG00000133114,GPALPP1
ENSG00000188342,GTF2F2
ENSG00000133112,TPT1
ENSG00000273149,AL138963.4
ENSG00000170919,TPT1-AS1
ENSG00000174032,SLC25A30
ENSG00000136152,COG3
ENSG00000123200,ZC3H13
ENSG00000235903,CPB2-AS1
ENSG00000136167,LCP1
ENSG00000173988,LRRC63
ENSG00000102445,RUBCNL
ENSG00000136141,LRCH1
ENSG00000139684,ESD
ENSG00000136143,SUCLA2
ENSG00000136159,NUDT15
ENSG00000136146,MED4
ENSG00000136156,ITM2B
ENSG00000139687,RB1
ENSG00000139679,LPAR6
ENSG00000136161,RCBTB2
ENSG00000152207,CYSLTR2
ENSG00000102531,FNDC3A
ENSG00000102543,CDADC1
ENSG00000102547,CAB39L
ENSG00000136169,SETDB2
ENSG00000136147,PHF11
ENSG00000136144,RCBTB1
ENSG00000152213,ARL11
ENSG00000123179,EBPL
ENSG00000102753,KPNA3
ENSG00000123178,SPRYD7
ENSG00000231607,DLEU2
ENSG00000204977,TRIM13
ENSG00000176124,DLEU1
ENSG00000186047,DLEU7
ENSG00000233672,RNASEH2B-AS1
ENSG00000136104,RNASEH2B
ENSG00000102786,INTS6
ENSG00000236778,INTS6-AS1
ENSG00000139668,WDFY2
ENSG00000102796,DHRS12
ENSG00000231856,AL162377.1
ENSG00000123191,ATP7B
ENSG00000253710,ALG11
ENSG00000136098,NEK3
ENSG00000136114,THSD1
ENSG00000136100,VPS36
ENSG00000136108,CKAP2
ENSG00000139675,HNRNPA1L2
ENSG00000165416,SUGT1
ENSG00000139734,DIAPH3
ENSG00000083544,TDRD3
ENSG00000184226,PCDH9
ENSG00000276644,DACH1
ENSG00000204899,MZT1
ENSG00000136122,BORA
ENSG00000083520,DIS3
ENSG00000083535,PIBF1
ENSG00000102554,KLF5
ENSG00000118922,KLF12
ENSG00000235532,LINC00402
ENSG00000286330,AL353660.1
ENSG00000136111,TBC1D4
ENSG00000188243,COMMD6
ENSG00000118939,UCHL3
ENSG00000136153,LMO7
ENSG00000178695,KCTD12
ENSG00000102805,CLN5
ENSG00000005812,FBXL3
ENSG00000236051,MYCBP2-AS1
ENSG00000005810,MYCBP2
ENSG00000139737,SLAIN1
ENSG00000225579,EDNRB-AS1
ENSG00000152193,OBI1
ENSG00000139746,RBM26
